g76	3218.PP1S149_289V6.1	0.0	984.0	COG0459@1|root,KOG0356@2759|Eukaryota,37HQ6@33090|Viridiplantae,3GE25@35493|Streptophyta	35493|Streptophyta	O	Belongs to the chaperonin (HSP60) family	-	GO:0000166,GO:0003674,GO:0003735,GO:0005198,GO:0005488,GO:0005507,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005773,GO:0005774,GO:0005829,GO:0005840,GO:0005844,GO:0005886,GO:0006457,GO:0006458,GO:0006605,GO:0006626,GO:0006810,GO:0006839,GO:0006886,GO:0006950,GO:0006996,GO:0007005,GO:0008104,GO:0008144,GO:0008150,GO:0009266,GO:0009408,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009628,GO:0009719,GO:0009725,GO:0009735,GO:0009941,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0017038,GO:0017076,GO:0022626,GO:0030554,GO:0031090,GO:0031967,GO:0031974,GO:0031975,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0035639,GO:0036094,GO:0042221,GO:0042788,GO:0042886,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044183,GO:0044422,GO:0044424,GO:0044429,GO:0044434,GO:0044435,GO:0044437,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044743,GO:0045041,GO:0045184,GO:0046686,GO:0046872,GO:0046907,GO:0046914,GO:0050896,GO:0051082,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0061077,GO:0065002,GO:0070013,GO:0070585,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0071944,GO:0072594,GO:0072655,GO:0097159,GO:0097367,GO:0098588,GO:0098805,GO:1901265,GO:1901363,GO:1990542,GO:1990904	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1
g79	88036.EFJ15322	2.56e-62	211.0	COG0596@1|root,KOG1454@2759|Eukaryota,37M56@33090|Viridiplantae,3G74N@35493|Streptophyta	35493|Streptophyta	K	Hydrolase, alpha beta fold family protein	-	GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0016787,GO:0016822,GO:0016823,GO:0030312,GO:0034820,GO:0040007,GO:0044110,GO:0044116,GO:0044117,GO:0044403,GO:0044419,GO:0044464,GO:0051704,GO:0071944	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_6
g80	3218.PP1S150_120V6.2	3.71e-206	582.0	COG2801@1|root,KOG0017@2759|Eukaryota,37KCK@33090|Viridiplantae,3GEQ8@35493|Streptophyta	33090|Viridiplantae	L	EXORDIUM-like 2	-	-	-	-	-	-	-	-	-	-	-	-	Phi_1
g83	3218.PP1S149_279V6.1	1.25e-74	240.0	KOG2793@1|root,KOG2793@2759|Eukaryota,37WGT@33090|Viridiplantae	33090|Viridiplantae	A	Lysine methyltransferase	-	-	-	ko:K21804,ko:K21806	-	-	-	-	ko00000,ko01000,ko03019,ko03110	-	-	-	Methyltransf_16,NIF
g83	3218.PP1S149_279V6.1	3.01e-72	233.0	KOG2793@1|root,KOG2793@2759|Eukaryota,37WGT@33090|Viridiplantae	33090|Viridiplantae	A	Lysine methyltransferase	-	-	-	ko:K21804,ko:K21806	-	-	-	-	ko00000,ko01000,ko03019,ko03110	-	-	-	Methyltransf_16,NIF
g89	3218.PP1S149_266V6.1	0.0	1147.0	COG1874@1|root,KOG0496@2759|Eukaryota,37IZP@33090|Viridiplantae,3G9KC@35493|Streptophyta	35493|Streptophyta	G	beta-galactosidase	-	GO:0003674,GO:0003824,GO:0004553,GO:0004565,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0015925,GO:0016787,GO:0016798,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	3.2.1.23	ko:K12309	ko00052,ko00511,ko00531,ko00600,ko00604,ko01100,ko04142,map00052,map00511,map00531,map00600,map00604,map01100,map04142	M00079	R01678,R03355,R04633,R06010,R07807	RC00049	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	BetaGal_dom4_5,Glyco_hydro_35
g94	3218.PP1S52_256V6.1	8.78e-219	619.0	KOG1571@1|root,KOG1571@2759|Eukaryota,37KDI@33090|Viridiplantae,3GGNS@35493|Streptophyta	35493|Streptophyta	O	Mitochondrial ubiquitin ligase activator of NFKB	-	GO:0000266,GO:0001558,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005777,GO:0006464,GO:0006807,GO:0006919,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0009507,GO:0009526,GO:0009536,GO:0009893,GO:0009941,GO:0009966,GO:0009967,GO:0009987,GO:0010604,GO:0010646,GO:0010647,GO:0010941,GO:0010942,GO:0010950,GO:0010952,GO:0016020,GO:0016021,GO:0016043,GO:0016567,GO:0016740,GO:0019222,GO:0019538,GO:0019787,GO:0019867,GO:0023051,GO:0023056,GO:0030162,GO:0030308,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031306,GO:0031307,GO:0031323,GO:0031325,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032268,GO:0032270,GO:0032446,GO:0032592,GO:0036211,GO:0040008,GO:0042579,GO:0042802,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043122,GO:0043123,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043280,GO:0043281,GO:0043412,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045862,GO:0045926,GO:0048285,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051171,GO:0051173,GO:0051179,GO:0051246,GO:0051247,GO:0051336,GO:0051345,GO:0051640,GO:0051641,GO:0051646,GO:0052547,GO:0052548,GO:0060255,GO:0065007,GO:0065009,GO:0070647,GO:0071704,GO:0071840,GO:0080090,GO:0098573,GO:0098588,GO:0098805,GO:0140096,GO:1901564,GO:1902531,GO:1902533,GO:2000116,GO:2001056	2.3.2.27	ko:K15688	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	GIDE,zf-C3HC4_3
g94	3218.PP1S52_256V6.1	2.01e-236	663.0	KOG1571@1|root,KOG1571@2759|Eukaryota,37KDI@33090|Viridiplantae,3GGNS@35493|Streptophyta	35493|Streptophyta	O	Mitochondrial ubiquitin ligase activator of NFKB	-	GO:0000266,GO:0001558,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005777,GO:0006464,GO:0006807,GO:0006919,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0009507,GO:0009526,GO:0009536,GO:0009893,GO:0009941,GO:0009966,GO:0009967,GO:0009987,GO:0010604,GO:0010646,GO:0010647,GO:0010941,GO:0010942,GO:0010950,GO:0010952,GO:0016020,GO:0016021,GO:0016043,GO:0016567,GO:0016740,GO:0019222,GO:0019538,GO:0019787,GO:0019867,GO:0023051,GO:0023056,GO:0030162,GO:0030308,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031306,GO:0031307,GO:0031323,GO:0031325,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032268,GO:0032270,GO:0032446,GO:0032592,GO:0036211,GO:0040008,GO:0042579,GO:0042802,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043122,GO:0043123,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043280,GO:0043281,GO:0043412,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045862,GO:0045926,GO:0048285,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051171,GO:0051173,GO:0051179,GO:0051246,GO:0051247,GO:0051336,GO:0051345,GO:0051640,GO:0051641,GO:0051646,GO:0052547,GO:0052548,GO:0060255,GO:0065007,GO:0065009,GO:0070647,GO:0071704,GO:0071840,GO:0080090,GO:0098573,GO:0098588,GO:0098805,GO:0140096,GO:1901564,GO:1902531,GO:1902533,GO:2000116,GO:2001056	2.3.2.27	ko:K15688	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	GIDE,zf-C3HC4_3
g94	3218.PP1S52_256V6.1	1.43e-231	651.0	KOG1571@1|root,KOG1571@2759|Eukaryota,37KDI@33090|Viridiplantae,3GGNS@35493|Streptophyta	35493|Streptophyta	O	Mitochondrial ubiquitin ligase activator of NFKB	-	GO:0000266,GO:0001558,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005777,GO:0006464,GO:0006807,GO:0006919,GO:0006996,GO:0007005,GO:0008150,GO:0008152,GO:0009507,GO:0009526,GO:0009536,GO:0009893,GO:0009941,GO:0009966,GO:0009967,GO:0009987,GO:0010604,GO:0010646,GO:0010647,GO:0010941,GO:0010942,GO:0010950,GO:0010952,GO:0016020,GO:0016021,GO:0016043,GO:0016567,GO:0016740,GO:0019222,GO:0019538,GO:0019787,GO:0019867,GO:0023051,GO:0023056,GO:0030162,GO:0030308,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031306,GO:0031307,GO:0031323,GO:0031325,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032268,GO:0032270,GO:0032446,GO:0032592,GO:0036211,GO:0040008,GO:0042579,GO:0042802,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043122,GO:0043123,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043280,GO:0043281,GO:0043412,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045862,GO:0045926,GO:0048285,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051171,GO:0051173,GO:0051179,GO:0051246,GO:0051247,GO:0051336,GO:0051345,GO:0051640,GO:0051641,GO:0051646,GO:0052547,GO:0052548,GO:0060255,GO:0065007,GO:0065009,GO:0070647,GO:0071704,GO:0071840,GO:0080090,GO:0098573,GO:0098588,GO:0098805,GO:0140096,GO:1901564,GO:1902531,GO:1902533,GO:2000116,GO:2001056	2.3.2.27	ko:K15688	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	GIDE,zf-C3HC4_3
g106	3218.PP1S143_138V6.1	3.21e-186	546.0	KOG4498@1|root,KOG4498@2759|Eukaryota,37STW@33090|Viridiplantae,3GD23@35493|Streptophyta	35493|Streptophyta	S	AhpC/TSA antioxidant enzyme	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA_2
g110	3656.XP_008444559.1	0.000383	51.6	2C7J1@1|root,2QV69@2759|Eukaryota,37KW1@33090|Viridiplantae,3G8M5@35493|Streptophyta,4JIG3@91835|fabids	35493|Streptophyta	S	F-box kelch-repeat protein	-	GO:0003674,GO:0003824,GO:0004842,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0031146,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0051603,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	-	-	-	-	-	-	-	-	-	F-box
g112	3218.PP1S38_73V6.1	9.8e-181	545.0	COG0515@1|root,2SGTC@2759|Eukaryota,37Z0D@33090|Viridiplantae	33090|Viridiplantae	G	belongs to the protein kinase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase_Tyr
g113	3218.PP1S70_238V6.1	1.4e-122	354.0	COG0023@1|root,KOG3239@2759|Eukaryota,37PW1@33090|Viridiplantae,3GEVS@35493|Streptophyta	35493|Streptophyta	J	Translation machinery-associated protein	-	GO:0001731,GO:0002181,GO:0002183,GO:0002188,GO:0002190,GO:0002192,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003743,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006413,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0043021,GO:0043022,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0065003,GO:0070992,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:0110017,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	-	-	-	-	-	-	-	-	-	SUI1
g113	3218.PP1S70_238V6.1	4.14e-111	321.0	COG0023@1|root,KOG3239@2759|Eukaryota,37PW1@33090|Viridiplantae,3GEVS@35493|Streptophyta	35493|Streptophyta	J	Translation machinery-associated protein	-	GO:0001731,GO:0002181,GO:0002183,GO:0002188,GO:0002190,GO:0002192,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003743,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006413,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0043021,GO:0043022,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0065003,GO:0070992,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:0110017,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	-	-	-	-	-	-	-	-	-	SUI1
g122	3218.PP1S47_201V6.1	2e-281	797.0	28JSV@1|root,2QS6P@2759|Eukaryota,37P92@33090|Viridiplantae,3GEKI@35493|Streptophyta	35493|Streptophyta	S	membrane protein At3g27390	-	-	-	-	-	-	-	-	-	-	-	-	-
g122	3218.PP1S47_201V6.1	7.22e-280	797.0	28JSV@1|root,2QS6P@2759|Eukaryota,37P92@33090|Viridiplantae,3GEKI@35493|Streptophyta	35493|Streptophyta	S	membrane protein At3g27390	-	-	-	-	-	-	-	-	-	-	-	-	-
g122	3218.PP1S47_201V6.1	8.97e-268	751.0	28JSV@1|root,2QS6P@2759|Eukaryota,37P92@33090|Viridiplantae,3GEKI@35493|Streptophyta	35493|Streptophyta	S	membrane protein At3g27390	-	-	-	-	-	-	-	-	-	-	-	-	-
g123	3218.PP1S391_7V6.1	2.01e-117	342.0	KOG1944@1|root,KOG1944@2759|Eukaryota,37NKB@33090|Viridiplantae,3G8MH@35493|Streptophyta	35493|Streptophyta	S	Belongs to the peroxisomal membrane protein PXMP2 4 family	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005778,GO:0005779,GO:0016020,GO:0016021,GO:0031090,GO:0031224,GO:0031231,GO:0031300,GO:0031301,GO:0031903,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0098588,GO:0098805	-	ko:K13347,ko:K13348	ko04146,map04146	-	-	-	ko00000,ko00001	-	-	-	Mpv17_PMP22
g131	3218.PP1S39_104V6.1	1.53e-188	551.0	COG0251@1|root,COG2102@1|root,KOG2316@2759|Eukaryota,KOG2317@2759|Eukaryota,37QGN@33090|Viridiplantae,3GCMX@35493|Streptophyta	35493|Streptophyta	J	Diphthine--ammonia	-	-	6.3.1.14	ko:K06927	-	-	R03613	RC00358	ko00000,ko01000,ko03012	-	-	-	Diphthami_syn_2,Pkinase,Ribonuc_L-PSP
